SalesKey,DateKey,ProductKey,CustomerKey,EmployeeKey,Quantity,DiscountPercent,UnitPrice,UnitCost,GrossSales,DiscountAmount,NetSales,Cost,GrossProfit,InvoiceNumber
19494,20240407,1168,318,1007,27,0.05,65.57,29.35,1770.39,88.52,1681.87,792.45,889.42,INV2024040719494
19495,20240407,1325,374,1014,50,0.0,32.34,32.69,1617.0,0.0,1617.0,1634.5,-17.5,INV2024040719495
19496,20240407,1068,681,1019,66,0.1,27.38,6.06,1807.08,180.71,1626.37,399.96,1226.41,INV2024040719496
19497,20240407,1219,182,1019,77,0.05,30.18,34.55,2323.86,116.19,2207.67,2660.35,-452.68,INV2024040719497
19498,20240407,1289,712,1010,38,0.2,54.66,48.82,2077.08,415.42,1661.66,1855.16,-193.5,INV2024040719498
19499,20240407,1197,437,1009,56,0.2,43.06,49.14,2411.36,482.27,1929.09,2751.84,-822.75,INV2024040719499
19500,20240407,1177,44,1013,63,0.0,19.6,43.4,1234.8,0.0,1234.8,2734.2,-1499.4,INV2024040719500
19501,20240407,1112,396,1022,30,0.0,51.38,45.12,1541.4,0.0,1541.4,1353.6,187.8,INV2024040719501
19502,20240407,1198,280,1018,46,0.0,20.99,13.54,965.54,0.0,965.54,622.84,342.7,INV2024040719502
19503,20240407,1247,187,1007,70,0.2,81.26,29.94,5688.2,1137.64,4550.56,2095.8,2454.76,INV2024040719503
19504,20240407,1067,515,1009,67,0.15,92.66,13.98,6208.22,931.23,5276.99,936.66,4340.33,INV2024040719504
19505,20240407,1063,515,1022,51,0.0,93.32,38.73,4759.32,0.0,4759.32,1975.23,2784.09,INV2024040719505
19506,20240407,1093,711,1015,94,0.05,84.96,7.8,7986.24,399.31,7586.93,733.2,6853.73,INV2024040719506
19507,20240407,1301,610,1009,59,0.0,73.36,39.87,4328.24,0.0,4328.24,2352.33,1975.91,INV2024040719507
19508,20240407,1282,717,1016,83,0.1,78.1,31.19,6482.3,648.23,5834.07,2588.77,3245.3,INV2024040719508
19509,20240407,1231,280,1008,59,0.05,54.76,10.4,3230.84,161.54,3069.3,613.6,2455.7,INV2024040719509
19510,20240407,1191,467,1017,50,0.0,60.53,44.79,3026.5,0.0,3026.5,2239.5,787.0,INV2024040719510
19511,20240407,1019,250,1017,80,0.0,44.35,7.86,3548.0,0.0,3548.0,628.8,2919.2,INV2024040719511
19512,20240407,1295,39,1020,68,0.15,77.49,28.09,5269.32,790.4,4478.92,1910.12,2568.8,INV2024040719512
19513,20240407,1290,70,1007,52,0.2,48.2,8.72,2506.4,501.28,2005.12,453.44,1551.68,INV2024040719513
19514,20240407,1013,538,1011,45,0.0,79.15,19.59,3561.75,0.0,3561.75,881.55,2680.2,INV2024040719514
19515,20240407,1024,302,1004,9,0.0,58.54,39.31,526.86,0.0,526.86,353.79,173.07,INV2024040719515
19516,20240407,1083,150,1015,64,0.05,54.49,36.34,3487.36,174.37,3312.99,2325.76,987.23,INV2024040719516
19517,20240407,1310,132,1016,8,0.0,21.28,30.87,170.24,0.0,170.24,246.96,-76.72,INV2024040719517
19518,20240407,1059,270,1008,49,0.2,89.48,8.39,4384.52,876.9,3507.62,411.11,3096.51,INV2024040719518
19519,20240407,1337,514,1010,55,0.0,76.54,49.58,4209.7,0.0,4209.7,2726.9,1482.8,INV2024040719519
19520,20240407,1199,197,1006,90,0.1,97.4,33.78,8766.0,876.6,7889.4,3040.2,4849.2,INV2024040719520
19521,20240407,1231,503,1022,9,0.0,54.76,10.4,492.84,0.0,492.84,93.6,399.24,INV2024040719521
19522,20240407,1222,331,1010,12,0.15,92.94,39.31,1115.28,167.29,947.99,471.72,476.27,INV2024040719522
19523,20240407,1157,314,1020,92,0.0,79.54,8.14,7317.68,0.0,7317.68,748.88,6568.8,INV2024040719523
19524,20240407,1068,197,1016,69,0.0,27.38,6.06,1889.22,0.0,1889.22,418.14,1471.08,INV2024040719524
19525,20240407,1005,130,1022,80,0.2,40.29,48.07,3223.2,644.64,2578.56,3845.6,-1267.04,INV2024040719525
19526,20240407,1014,138,1016,19,0.2,34.1,19.2,647.9,129.58,518.32,364.8,153.52,INV2024040719526
19527,20240407,1176,16,1011,87,0.15,72.13,48.29,6275.31,941.3,5334.01,4201.23,1132.78,INV2024040719527
19528,20240407,1109,292,1011,8,0.0,82.5,35.79,660.0,0.0,660.0,286.32,373.68,INV2024040719528
19529,20240407,1332,557,1016,18,0.05,50.53,22.39,909.54,45.48,864.06,403.02,461.04,INV2024040719529
19530,20240407,1247,195,1005,26,0.1,81.26,29.94,2112.76,211.28,1901.48,778.44,1123.04,INV2024040719530
19531,20240407,1314,231,1006,43,0.0,86.13,45.27,3703.59,0.0,3703.59,1946.61,1756.98,INV2024040719531
19532,20240407,1311,9,1016,26,0.2,56.56,25.96,1470.56,294.11,1176.45,674.96,501.49,INV2024040719532
19533,20240407,1219,199,1020,79,0.05,30.18,34.55,2384.22,119.21,2265.01,2729.45,-464.44,INV2024040719533
19534,20240407,1034,448,1009,14,0.1,82.67,40.31,1157.38,115.74,1041.64,564.34,477.3,INV2024040719534
19535,20240407,1007,724,1006,7,0.05,93.01,10.62,651.07,32.55,618.52,74.34,544.18,INV2024040719535
19536,20240407,1175,531,1004,89,0.0,24.22,35.49,2155.58,0.0,2155.58,3158.61,-1003.03,INV2024040719536
19537,20240407,1236,250,1018,2,0.1,42.57,36.03,85.14,8.51,76.63,72.06,4.57,INV2024040719537
19538,20240407,1307,410,1011,48,0.0,12.37,40.57,593.76,0.0,593.76,1947.36,-1353.6,INV2024040719538
19539,20240407,1001,614,1015,70,0.15,59.08,38.33,4135.6,620.34,3515.26,2683.1,832.16,INV2024040719539
19540,20240407,1317,266,1010,73,0.15,17.31,43.87,1263.63,189.54,1074.09,3202.51,-2128.42,INV2024040719540
19541,20240407,1103,385,1019,56,0.0,13.62,48.08,762.72,0.0,762.72,2692.48,-1929.76,INV2024040719541
19542,20240407,1206,381,1011,21,0.0,95.09,27.67,1996.89,0.0,1996.89,581.07,1415.82,INV2024040719542
19543,20240407,1074,541,1012,75,0.1,74.78,43.16,5608.5,560.85,5047.65,3237.0,1810.65,INV2024040719543
19544,20240407,1282,80,1011,7,0.05,78.1,31.19,546.7,27.33,519.36,218.33,301.03,INV2024040719544
19545,20240407,1030,249,1009,96,0.0,15.76,16.16,1512.96,0.0,1512.96,1551.36,-38.4,INV2024040719545
19546,20240407,1015,463,1004,40,0.05,89.62,27.47,3584.8,179.24,3405.56,1098.8,2306.76,INV2024040719546
19547,20240407,1122,719,1019,27,0.0,48.3,28.89,1304.1,0.0,1304.1,780.03,524.07,INV2024040719547
19548,20240407,1193,100,1004,77,0.05,13.35,7.04,1027.95,51.4,976.55,542.08,434.47,INV2024040719548
19549,20240407,1245,364,1016,2,0.0,51.56,8.34,103.12,0.0,103.12,16.68,86.44,INV2024040719549
19550,20240407,1281,74,1014,13,0.1,80.97,5.73,1052.61,105.26,947.35,74.49,872.86,INV2024040719550
19551,20240407,1180,479,1014,4,0.2,64.64,40.95,258.56,51.71,206.85,163.8,43.05,INV2024040719551
19552,20240407,1281,479,1022,68,0.0,80.97,5.73,5505.96,0.0,5505.96,389.64,5116.32,INV2024040719552
19553,20240407,1104,475,1022,26,0.0,23.71,5.92,616.46,0.0,616.46,153.92,462.54,INV2024040719553
19554,20240407,1022,313,1014,87,0.0,33.71,44.41,2932.77,0.0,2932.77,3863.67,-930.9,INV2024040719554
19555,20240407,1024,46,1018,20,0.2,58.54,39.31,1170.8,234.16,936.64,786.2,150.44,INV2024040719555
19556,20240407,1149,391,1013,94,0.05,39.09,19.15,3674.46,183.72,3490.74,1800.1,1690.64,INV2024040719556
19557,20240407,1257,110,1019,89,0.05,55.76,35.17,4962.64,248.13,4714.51,3130.13,1584.38,INV2024040719557
19558,20240407,1286,130,1006,57,0.15,99.02,28.19,5644.14,846.62,4797.52,1606.83,3190.69,INV2024040719558
19559,20240407,1285,476,1005,27,0.15,13.94,18.2,376.38,56.46,319.92,491.4,-171.48,INV2024040719559
19560,20240407,1051,631,1017,64,0.0,93.99,16.93,6015.36,0.0,6015.36,1083.52,4931.84,INV2024040719560
19561,20240407,1050,266,1018,20,0.05,99.65,49.93,1993.0,99.65,1893.35,998.6,894.75,INV2024040719561
19562,20240407,1242,107,1011,80,0.05,60.8,46.59,4864.0,243.2,4620.8,3727.2,893.6,INV2024040719562
19563,20240407,1039,2,1004,4,0.15,85.24,49.97,340.96,51.14,289.82,199.88,89.94,INV2024040719563
19564,20240407,1165,552,1017,73,0.15,23.89,34.47,1743.97,261.6,1482.37,2516.31,-1033.94,INV2024040719564
19565,20240407,1138,320,1017,71,0.05,33.81,15.5,2400.51,120.03,2280.48,1100.5,1179.98,INV2024040719565
19566,20240407,1272,524,1022,47,0.1,92.57,6.72,4350.79,435.08,3915.71,315.84,3599.87,INV2024040719566
19567,20240407,1034,492,1011,20,0.0,82.67,40.31,1653.4,0.0,1653.4,806.2,847.2,INV2024040719567
19568,20240407,1140,108,1012,41,0.1,37.69,12.47,1545.29,154.53,1390.76,511.27,879.49,INV2024040719568
19569,20240407,1242,623,1018,61,0.15,60.8,46.59,3708.8,556.32,3152.48,2841.99,310.49,INV2024040719569
19570,20240407,1124,307,1015,96,0.0,58.23,10.38,5590.08,0.0,5590.08,996.48,4593.6,INV2024040719570
19571,20240407,1258,695,1021,65,0.0,78.95,20.38,5131.75,0.0,5131.75,1324.7,3807.05,INV2024040719571
19572,20240407,1095,485,1004,73,0.0,86.81,38.91,6337.13,0.0,6337.13,2840.43,3496.7,INV2024040719572
19573,20240407,1258,499,1018,40,0.0,78.95,20.38,3158.0,0.0,3158.0,815.2,2342.8,INV2024040719573
19574,20240407,1020,414,1004,83,0.05,71.35,37.43,5922.05,296.1,5625.95,3106.69,2519.26,INV2024040719574
19575,20240407,1329,611,1004,40,0.0,68.88,44.71,2755.2,0.0,2755.2,1788.4,966.8,INV2024040719575
19576,20240407,1061,386,1005,98,0.0,81.65,45.45,8001.7,0.0,8001.7,4454.1,3547.6,INV2024040719576
19577,20240407,1311,361,1007,54,0.0,56.56,25.96,3054.24,0.0,3054.24,1401.84,1652.4,INV2024040719577
19578,20240407,1104,437,1020,98,0.15,23.71,5.92,2323.58,348.54,1975.04,580.16,1394.88,INV2024040719578
19579,20240407,1287,179,1005,23,0.1,35.75,34.11,822.25,82.22,740.02,784.53,-44.5,INV2024040719579
19580,20240407,1150,594,1010,65,0.15,51.58,44.12,3352.7,502.9,2849.8,2867.8,-18.0,INV2024040719580
19581,20240407,1028,461,1013,36,0.0,64.59,28.75,2325.24,0.0,2325.24,1035.0,1290.24,INV2024040719581
19582,20240407,1125,157,1013,56,0.1,34.88,38.24,1953.28,195.33,1757.95,2141.44,-383.49,INV2024040719582
19583,20240407,1093,240,1016,87,0.1,84.96,7.8,7391.52,739.15,6652.37,678.6,5973.77,INV2024040719583
19584,20240407,1191,609,1008,64,0.2,60.53,44.79,3873.92,774.78,3099.14,2866.56,232.58,INV2024040719584
19585,20240407,1203,2,1010,93,0.15,12.32,34.75,1145.76,171.86,973.9,3231.75,-2257.85,INV2024040719585
19586,20240407,1071,696,1017,87,0.0,41.11,31.85,3576.57,0.0,3576.57,2770.95,805.62,INV2024040719586
19587,20240407,1257,539,1021,47,0.1,55.76,35.17,2620.72,262.07,2358.65,1652.99,705.66,INV2024040719587
19588,20240407,1245,349,1022,87,0.05,51.56,8.34,4485.72,224.29,4261.43,725.58,3535.85,INV2024040719588
19589,20240407,1200,533,1013,42,0.0,80.83,49.5,3394.86,0.0,3394.86,2079.0,1315.86,INV2024040719589
19590,20240407,1109,412,1011,27,0.0,82.5,35.79,2227.5,0.0,2227.5,966.33,1261.17,INV2024040719590
19591,20240407,1322,249,1005,91,0.1,38.74,43.77,3525.34,352.53,3172.81,3983.07,-810.26,INV2024040719591
19592,20240407,1242,326,1017,91,0.0,60.8,46.59,5532.8,0.0,5532.8,4239.69,1293.11,INV2024040719592
19593,20240407,1028,101,1005,23,0.0,64.59,28.75,1485.57,0.0,1485.57,661.25,824.32,INV2024040719593
19594,20240407,1133,127,1015,87,0.15,36.76,45.88,3198.12,479.72,2718.4,3991.56,-1273.16,INV2024040719594
19595,20240407,1220,197,1020,85,0.0,30.35,17.54,2579.75,0.0,2579.75,1490.9,1088.85,INV2024040719595
19596,20240407,1084,564,1021,71,0.2,89.69,43.72,6367.99,1273.6,5094.39,3104.12,1990.27,INV2024040719596
19597,20240407,1043,165,1020,85,0.0,29.59,13.55,2515.15,0.0,2515.15,1151.75,1363.4,INV2024040719597
19598,20240407,1040,715,1018,45,0.1,53.32,23.29,2399.4,239.94,2159.46,1048.05,1111.41,INV2024040719598
19599,20240407,1058,458,1006,84,0.0,59.65,38.36,5010.6,0.0,5010.6,3222.24,1788.36,INV2024040719599
19600,20240407,1104,307,1022,32,0.0,23.71,5.92,758.72,0.0,758.72,189.44,569.28,INV2024040719600
19601,20240408,1231,680,1014,39,0.2,54.76,10.4,2135.64,427.13,1708.51,405.6,1302.91,INV2024040819601
19602,20240408,1199,262,1021,54,0.0,97.4,33.78,5259.6,0.0,5259.6,1824.12,3435.48,INV2024040819602
19603,20240408,1304,187,1006,44,0.1,15.84,20.63,696.96,69.7,627.26,907.72,-280.46,INV2024040819603
19604,20240408,1110,241,1021,64,0.1,43.35,24.28,2774.4,277.44,2496.96,1553.92,943.04,INV2024040819604
19605,20240408,1015,621,1007,70,0.0,89.62,27.47,6273.4,0.0,6273.4,1922.9,4350.5,INV2024040819605
19606,20240408,1163,164,1012,82,0.0,96.88,10.68,7944.16,0.0,7944.16,875.76,7068.4,INV2024040819606
19607,20240408,1156,444,1009,6,0.0,59.61,15.97,357.66,0.0,357.66,95.82,261.84,INV2024040819607
19608,20240408,1101,132,1010,8,0.0,47.94,47.8,383.52,0.0,383.52,382.4,1.12,INV2024040819608
19609,20240408,1083,364,1004,66,0.2,54.49,36.34,3596.34,719.27,2877.07,2398.44,478.63,INV2024040819609
19610,20240408,1050,677,1006,40,0.0,99.65,49.93,3986.0,0.0,3986.0,1997.2,1988.8,INV2024040819610
19611,20240408,1329,490,1018,63,0.05,68.88,44.71,4339.44,216.97,4122.47,2816.73,1305.74,INV2024040819611
19612,20240408,1022,711,1005,84,0.0,33.71,44.41,2831.64,0.0,2831.64,3730.44,-898.8,INV2024040819612
19613,20240408,1269,241,1012,42,0.0,29.98,47.59,1259.16,0.0,1259.16,1998.78,-739.62,INV2024040819613
19614,20240408,1251,10,1011,77,0.05,35.46,21.78,2730.42,136.52,2593.9,1677.06,916.84,INV2024040819614
19615,20240408,1216,701,1022,72,0.0,15.4,10.86,1108.8,0.0,1108.8,781.92,326.88,INV2024040819615
19616,20240408,1025,533,1017,90,0.0,93.62,5.88,8425.8,0.0,8425.8,529.2,7896.6,INV2024040819616
19617,20240408,1225,115,1013,62,0.0,74.94,21.65,4646.28,0.0,4646.28,1342.3,3303.98,INV2024040819617
19618,20240408,1302,632,1014,74,0.05,54.21,46.24,4011.54,200.58,3810.96,3421.76,389.2,INV2024040819618
19619,20240408,1034,158,1011,73,0.0,82.67,40.31,6034.91,0.0,6034.91,2942.63,3092.28,INV2024040819619
19620,20240408,1001,25,1007,92,0.0,59.08,38.33,5435.36,0.0,5435.36,3526.36,1909.0,INV2024040819620
19621,20240408,1124,176,1011,7,0.15,58.23,10.38,407.61,61.14,346.47,72.66,273.81,INV2024040819621
19622,20240408,1285,373,1013,1,0.0,13.94,18.2,13.94,0.0,13.94,18.2,-4.26,INV2024040819622
19623,20240408,1050,451,1018,97,0.1,99.65,49.93,9666.05,966.61,8699.45,4843.21,3856.24,INV2024040819623
19624,20240408,1295,305,1016,43,0.15,77.49,28.09,3332.07,499.81,2832.26,1207.87,1624.39,INV2024040819624
19625,20240408,1070,284,1008,13,0.0,33.51,44.47,435.63,0.0,435.63,578.11,-142.48,INV2024040819625
19626,20240408,1135,551,1018,98,0.0,69.44,14.5,6805.12,0.0,6805.12,1421.0,5384.12,INV2024040819626
19627,20240408,1169,46,1006,11,0.0,98.05,9.07,1078.55,0.0,1078.55,99.77,978.78,INV2024040819627
19628,20240408,1322,412,1006,93,0.05,38.74,43.77,3602.82,180.14,3422.68,4070.61,-647.93,INV2024040819628
19629,20240408,1013,268,1016,91,0.05,79.15,19.59,7202.65,360.13,6842.52,1782.69,5059.83,INV2024040819629
19630,20240408,1168,143,1012,35,0.15,65.57,29.35,2294.95,344.24,1950.71,1027.25,923.46,INV2024040819630
19631,20240408,1248,319,1005,38,0.1,55.12,32.23,2094.56,209.46,1885.1,1224.74,660.36,INV2024040819631
19632,20240408,1262,451,1018,89,0.05,46.98,24.7,4181.22,209.06,3972.16,2198.3,1773.86,INV2024040819632
19633,20240408,1281,598,1021,45,0.0,80.97,5.73,3643.65,0.0,3643.65,257.85,3385.8,INV2024040819633
19634,20240408,1070,341,1011,51,0.2,33.51,44.47,1709.01,341.8,1367.21,2267.97,-900.76,INV2024040819634
19635,20240408,1313,590,1006,15,0.05,39.04,12.41,585.6,29.28,556.32,186.15,370.17,INV2024040819635
19636,20240408,1316,556,1004,59,0.05,74.86,34.64,4416.74,220.84,4195.9,2043.76,2152.14,INV2024040819636
19637,20240408,1035,364,1010,66,0.2,48.12,24.4,3175.92,635.18,2540.74,1610.4,930.34,INV2024040819637
19638,20240408,1080,686,1009,14,0.0,66.96,28.2,937.44,0.0,937.44,394.8,542.64,INV2024040819638
19639,20240408,1092,469,1004,14,0.05,29.26,11.88,409.64,20.48,389.16,166.32,222.84,INV2024040819639
19640,20240408,1287,631,1012,41,0.0,35.75,34.11,1465.75,0.0,1465.75,1398.51,67.24,INV2024040819640
19641,20240408,1259,201,1014,24,0.2,86.0,8.47,2064.0,412.8,1651.2,203.28,1447.92,INV2024040819641
19642,20240408,1248,398,1008,5,0.0,55.12,32.23,275.6,0.0,275.6,161.15,114.45,INV2024040819642
19643,20240408,1226,382,1006,34,0.1,65.61,12.08,2230.74,223.07,2007.67,410.72,1596.95,INV2024040819643
19644,20240408,1153,555,1012,32,0.1,59.58,12.13,1906.56,190.66,1715.9,388.16,1327.74,INV2024040819644
19645,20240408,1127,198,1010,92,0.0,34.69,29.04,3191.48,0.0,3191.48,2671.68,519.8,INV2024040819645
19646,20240408,1052,517,1016,46,0.1,58.89,24.72,2708.94,270.89,2438.05,1137.12,1300.93,INV2024040819646
19647,20240408,1311,226,1004,77,0.15,56.56,25.96,4355.12,653.27,3701.85,1998.92,1702.93,INV2024040819647
19648,20240408,1319,72,1006,16,0.2,67.77,29.55,1084.32,216.86,867.46,472.8,394.66,INV2024040819648
19649,20240408,1003,393,1009,85,0.15,59.04,34.24,5018.4,752.76,4265.64,2910.4,1355.24,INV2024040819649
19650,20240408,1249,201,1014,22,0.05,40.91,45.46,900.02,45.0,855.02,1000.12,-145.1,INV2024040819650
19651,20240408,1214,636,1020,87,0.2,71.81,47.91,6247.47,1249.49,4997.98,4168.17,829.81,INV2024040819651
19652,20240408,1111,639,1018,32,0.0,84.01,43.23,2688.32,0.0,2688.32,1383.36,1304.96,INV2024040819652
19653,20240408,1107,244,1007,76,0.0,91.72,30.91,6970.72,0.0,6970.72,2349.16,4621.56,INV2024040819653
19654,20240408,1058,647,1004,41,0.0,59.65,38.36,2445.65,0.0,2445.65,1572.76,872.89,INV2024040819654
19655,20240408,1248,196,1004,22,0.15,55.12,32.23,1212.64,181.9,1030.74,709.06,321.68,INV2024040819655
19656,20240408,1215,10,1009,53,0.15,48.87,8.84,2590.11,388.52,2201.59,468.52,1733.07,INV2024040819656
19657,20240408,1111,596,1012,23,0.0,84.01,43.23,1932.23,0.0,1932.23,994.29,937.94,INV2024040819657
19658,20240408,1007,404,1017,35,0.05,93.01,10.62,3255.35,162.77,3092.58,371.7,2720.88,INV2024040819658
19659,20240408,1299,572,1017,89,0.0,43.03,11.2,3829.67,0.0,3829.67,996.8,2832.87,INV2024040819659
19660,20240408,1099,172,1010,43,0.0,22.21,33.92,955.03,0.0,955.03,1458.56,-503.53,INV2024040819660
19661,20240408,1245,367,1009,62,0.2,51.56,8.34,3196.72,639.34,2557.38,517.08,2040.3,INV2024040819661
19662,20240408,1183,111,1022,45,0.1,75.91,31.08,3415.95,341.6,3074.35,1398.6,1675.75,INV2024040819662
19663,20240408,1247,103,1006,94,0.2,81.26,29.94,7638.44,1527.69,6110.75,2814.36,3296.39,INV2024040819663
19664,20240408,1267,686,1008,57,0.05,88.67,33.85,5054.19,252.71,4801.48,1929.45,2872.03,INV2024040819664
19665,20240408,1230,322,1009,94,0.15,95.08,14.2,8937.52,1340.63,7596.89,1334.8,6262.09,INV2024040819665
19666,20240408,1191,244,1011,67,0.1,60.53,44.79,4055.51,405.55,3649.96,3000.93,649.03,INV2024040819666
19667,20240408,1118,616,1016,55,0.1,34.86,36.55,1917.3,191.73,1725.57,2010.25,-284.68,INV2024040819667
19668,20240408,1024,483,1016,31,0.0,58.54,39.31,1814.74,0.0,1814.74,1218.61,596.13,INV2024040819668
19669,20240408,1101,580,1004,54,0.15,47.94,47.8,2588.76,388.31,2200.45,2581.2,-380.75,INV2024040819669
19670,20240408,1216,10,1022,36,0.2,15.4,10.86,554.4,110.88,443.52,390.96,52.56,INV2024040819670
19671,20240408,1253,400,1012,35,0.0,86.64,16.34,3032.4,0.0,3032.4,571.9,2460.5,INV2024040819671
19672,20240408,1239,423,1007,14,0.0,75.46,20.72,1056.44,0.0,1056.44,290.08,766.36,INV2024040819672
19673,20240408,1034,297,1008,22,0.05,82.67,40.31,1818.74,90.94,1727.8,886.82,840.98,INV2024040819673
19674,20240408,1154,649,1020,15,0.0,92.16,49.65,1382.4,0.0,1382.4,744.75,637.65,INV2024040819674
19675,20240408,1031,677,1010,87,0.1,16.39,14.91,1425.93,142.59,1283.34,1297.17,-13.83,INV2024040819675
19676,20240408,1065,603,1021,72,0.0,76.16,35.15,5483.52,0.0,5483.52,2530.8,2952.72,INV2024040819676
19677,20240408,1266,517,1016,50,0.0,82.11,41.76,4105.5,0.0,4105.5,2088.0,2017.5,INV2024040819677
19678,20240408,1025,367,1004,24,0.0,93.62,5.88,2246.88,0.0,2246.88,141.12,2105.76,INV2024040819678
19679,20240408,1022,563,1017,42,0.05,33.71,44.41,1415.82,70.79,1345.03,1865.22,-520.19,INV2024040819679
19680,20240408,1050,435,1017,40,0.15,99.65,49.93,3986.0,597.9,3388.1,1997.2,1390.9,INV2024040819680
19681,20240408,1015,410,1016,49,0.0,89.62,27.47,4391.38,0.0,4391.38,1346.03,3045.35,INV2024040819681
19682,20240408,1067,217,1021,97,0.1,92.66,13.98,8988.02,898.8,8089.22,1356.06,6733.16,INV2024040819682
19683,20240408,1047,377,1011,71,0.2,69.16,8.69,4910.36,982.07,3928.29,616.99,3311.3,INV2024040819683
19684,20240408,1237,235,1004,9,0.1,46.04,24.61,414.36,41.44,372.92,221.49,151.43,INV2024040819684
19685,20240408,1065,110,1018,98,0.0,76.16,35.15,7463.68,0.0,7463.68,3444.7,4018.98,INV2024040819685
19686,20240408,1297,712,1020,43,0.15,42.97,40.03,1847.71,277.16,1570.55,1721.29,-150.74,INV2024040819686
19687,20240408,1093,196,1020,62,0.1,84.96,7.8,5267.52,526.75,4740.77,483.6,4257.17,INV2024040819687
19688,20240408,1035,77,1005,20,0.0,48.12,24.4,962.4,0.0,962.4,488.0,474.4,INV2024040819688
19689,20240408,1291,6,1017,19,0.15,19.23,18.22,365.37,54.81,310.56,346.18,-35.62,INV2024040819689
19690,20240408,1196,107,1004,96,0.0,29.55,36.06,2836.8,0.0,2836.8,3461.76,-624.96,INV2024040819690
19691,20240408,1152,489,1005,21,0.1,72.84,24.72,1529.64,152.96,1376.68,519.12,857.56,INV2024040819691
19692,20240408,1196,705,1010,90,0.0,29.55,36.06,2659.5,0.0,2659.5,3245.4,-585.9,INV2024040819692
19693,20240408,1044,610,1004,9,0.0,14.51,19.11,130.59,0.0,130.59,171.99,-41.4,INV2024040819693
19694,20240408,1197,32,1013,61,0.2,43.06,49.14,2626.66,525.33,2101.33,2997.54,-896.21,INV2024040819694
19695,20240408,1272,674,1021,34,0.2,92.57,6.72,3147.38,629.48,2517.9,228.48,2289.42,INV2024040819695
19696,20240408,1126,528,1006,70,0.05,36.66,42.47,2566.2,128.31,2437.89,2972.9,-535.01,INV2024040819696
19697,20240408,1065,232,1021,33,0.15,76.16,35.15,2513.28,376.99,2136.29,1159.95,976.34,INV2024040819697
19698,20240408,1303,590,1022,79,0.0,50.06,45.44,3954.74,0.0,3954.74,3589.76,364.98,INV2024040819698
19699,20240408,1314,677,1016,82,0.0,86.13,45.27,7062.66,0.0,7062.66,3712.14,3350.52,INV2024040819699
19700,20240408,1287,2,1005,87,0.0,35.75,34.11,3110.25,0.0,3110.25,2967.57,142.68,INV2024040819700
19701,20240408,1188,350,1006,59,0.1,42.92,41.21,2532.28,253.23,2279.05,2431.39,-152.34,INV2024040819701
19702,20240408,1106,616,1007,71,0.0,96.82,41.87,6874.22,0.0,6874.22,2972.77,3901.45,INV2024040819702
19703,20240408,1060,60,1020,14,0.2,59.73,21.61,836.22,167.24,668.98,302.54,366.44,INV2024040819703
19704,20240408,1027,235,1011,78,0.05,21.32,28.97,1662.96,83.15,1579.81,2259.66,-679.85,INV2024040819704
19705,20240408,1163,475,1011,53,0.0,96.88,10.68,5134.64,0.0,5134.64,566.04,4568.6,INV2024040819705
19706,20240408,1338,694,1006,54,0.15,57.91,42.27,3127.14,469.07,2658.07,2282.58,375.49,INV2024040819706
19707,20240408,1169,648,1018,84,0.15,98.05,9.07,8236.2,1235.43,7000.77,761.88,6238.89,INV2024040819707
19708,20240408,1238,647,1014,98,0.0,39.98,20.28,3918.04,0.0,3918.04,1987.44,1930.6,INV2024040819708
19709,20240408,1065,84,1012,94,0.0,76.16,35.15,7159.04,0.0,7159.04,3304.1,3854.94,INV2024040819709
19710,20240408,1102,68,1014,44,0.1,99.99,29.27,4399.56,439.96,3959.6,1287.88,2671.72,INV2024040819710
19711,20240408,1171,598,1009,29,0.0,42.26,7.53,1225.54,0.0,1225.54,218.37,1007.17,INV2024040819711
